Created as New Dataset,Sample 712 By YargerLab Date Thursday, March 19 2026
cm-1,A
4000.00,0.0141
3999.00,0.0141
3998.00,0.0140
3997.00,0.0140
3996.00,0.0140
3995.00,0.0140
3994.00,0.0141
3993.00,0.0141
3992.00,0.0141
3991.00,0.0141
3990.00,0.0140
3989.00,0.0140
3988.00,0.0140
3987.00,0.0140
3986.00,0.0140
3985.00,0.0140
3984.00,0.0140
3983.00,0.0140
3982.00,0.0140
3981.00,0.0140
3980.00,0.0140
3979.00,0.0140
3978.00,0.0140
3977.00,0.0140
3976.00,0.0140
3975.00,0.0140
3974.00,0.0140
3973.00,0.0140
3972.00,0.0140
3971.00,0.0140
3970.00,0.0140
3969.00,0.0140
3968.00,0.0140
3967.00,0.0140
3966.00,0.0140
3965.00,0.0140
3964.00,0.0140
3963.00,0.0140
3962.00,0.0140
3961.00,0.0140
3960.00,0.0140
3959.00,0.0140
3958.00,0.0140
3957.00,0.0140
3956.00,0.0140
3955.00,0.0140
3954.00,0.0140
3953.00,0.0140
3952.00,0.0140
3951.00,0.0140
3950.00,0.0140
3949.00,0.0140
3948.00,0.0140
3947.00,0.0140
3946.00,0.0141
3945.00,0.0141
3944.00,0.0141
3943.00,0.0140
3942.00,0.0140
3941.00,0.0140
3940.00,0.0140
3939.00,0.0140
3938.00,0.0140
3937.00,0.0140
3936.00,0.0140
3935.00,0.0140
3934.00,0.0141
3933.00,0.0141
3932.00,0.0141
3931.00,0.0141
3930.00,0.0141
3929.00,0.0141
3928.00,0.0141
3927.00,0.0141
3926.00,0.0141
3925.00,0.0140
3924.00,0.0140
3923.00,0.0140
3922.00,0.0140
3921.00,0.0140
3920.00,0.0140
3919.00,0.0140
3918.00,0.0140
3917.00,0.0140
3916.00,0.0140
3915.00,0.0140
3914.00,0.0140
3913.00,0.0140
3912.00,0.0139
3911.00,0.0139
3910.00,0.0139
3909.00,0.0139
3908.00,0.0139
3907.00,0.0139
3906.00,0.0139
3905.00,0.0140
3904.00,0.0140
3903.00,0.0141
3902.00,0.0141
3901.00,0.0141
3900.00,0.0141
3899.00,0.0141
3898.00,0.0141
3897.00,0.0140
3896.00,0.0140
3895.00,0.0140
3894.00,0.0140
3893.00,0.0140
3892.00,0.0139
3891.00,0.0139
3890.00,0.0139
3889.00,0.0140
3888.00,0.0140
3887.00,0.0141
3886.00,0.0140
3885.00,0.0140
3884.00,0.0140
3883.00,0.0140
3882.00,0.0140
3881.00,0.0139
3880.00,0.0139
3879.00,0.0139
3878.00,0.0139
3877.00,0.0139
3876.00,0.0139
3875.00,0.0139
3874.00,0.0139
3873.00,0.0139
3872.00,0.0140
3871.00,0.0140
3870.00,0.0140
3869.00,0.0140
3868.00,0.0140
3867.00,0.0140
3866.00,0.0140
3865.00,0.0140
3864.00,0.0140
3863.00,0.0139
3862.00,0.0139
3861.00,0.0139
3860.00,0.0140
3859.00,0.0139
3858.00,0.0139
3857.00,0.0139
3856.00,0.0139
3855.00,0.0139
3854.00,0.0140
3853.00,0.0140
3852.00,0.0141
3851.00,0.0141
3850.00,0.0141
3849.00,0.0140
3848.00,0.0140
3847.00,0.0139
3846.00,0.0139
3845.00,0.0139
3844.00,0.0139
3843.00,0.0139
3842.00,0.0139
3841.00,0.0139
3840.00,0.0140
3839.00,0.0140
3838.00,0.0140
3837.00,0.0140
3836.00,0.0140
3835.00,0.0140
3834.00,0.0139
3833.00,0.0139
3832.00,0.0139
3831.00,0.0138
3830.00,0.0138
3829.00,0.0138
3828.00,0.0138
3827.00,0.0138
3826.00,0.0138
3825.00,0.0138
3824.00,0.0138
3823.00,0.0138
3822.00,0.0138
3821.00,0.0138
3820.00,0.0138
3819.00,0.0139
3818.00,0.0139
3817.00,0.0140
3816.00,0.0139
3815.00,0.0139
3814.00,0.0138
3813.00,0.0138
3812.00,0.0137
3811.00,0.0137
3810.00,0.0137
3809.00,0.0137
3808.00,0.0137
3807.00,0.0137
3806.00,0.0138
3805.00,0.0138
3804.00,0.0138
3803.00,0.0139
3802.00,0.0139
3801.00,0.0139
3800.00,0.0139
3799.00,0.0139
3798.00,0.0139
3797.00,0.0138
3796.00,0.0137
3795.00,0.0137
3794.00,0.0136
3793.00,0.0136
3792.00,0.0136
3791.00,0.0136
3790.00,0.0136
3789.00,0.0136
3788.00,0.0136
3787.00,0.0136
3786.00,0.0136
3785.00,0.0136
3784.00,0.0136
3783.00,0.0136
3782.00,0.0136
3781.00,0.0136
3780.00,0.0136
3779.00,0.0136
3778.00,0.0136
3777.00,0.0136
3776.00,0.0136
3775.00,0.0136
3774.00,0.0136
3773.00,0.0136
3772.00,0.0136
3771.00,0.0136
3770.00,0.0136
3769.00,0.0136
3768.00,0.0136
3767.00,0.0136
3766.00,0.0136
3765.00,0.0136
3764.00,0.0136
3763.00,0.0136
3762.00,0.0136
3761.00,0.0136
3760.00,0.0136
3759.00,0.0136
3758.00,0.0136
3757.00,0.0136
3756.00,0.0136
3755.00,0.0136
3754.00,0.0137
3753.00,0.0137
3752.00,0.0138
3751.00,0.0138
3750.00,0.0139
3749.00,0.0139
3748.00,0.0139
3747.00,0.0139
3746.00,0.0139
3745.00,0.0139
3744.00,0.0138
3743.00,0.0138
3742.00,0.0138
3741.00,0.0138
3740.00,0.0138
3739.00,0.0138
3738.00,0.0138
3737.00,0.0138
3736.00,0.0138
3735.00,0.0138
3734.00,0.0137
3733.00,0.0137
3732.00,0.0136
3731.00,0.0136
3730.00,0.0136
3729.00,0.0135
3728.00,0.0135
3727.00,0.0135
3726.00,0.0135
3725.00,0.0135
3724.00,0.0135
3723.00,0.0135
3722.00,0.0135
3721.00,0.0134
