Created as New Dataset,Sample 472 By YargerLab Date Friday, January 30 2026
cm-1,A
4000.00,0.0141
3999.00,0.0141
3998.00,0.0141
3997.00,0.0141
3996.00,0.0141
3995.00,0.0141
3994.00,0.0141
3993.00,0.0141
3992.00,0.0141
3991.00,0.0141
3990.00,0.0140
3989.00,0.0140
3988.00,0.0140
3987.00,0.0140
3986.00,0.0140
3985.00,0.0140
3984.00,0.0140
3983.00,0.0140
3982.00,0.0141
3981.00,0.0141
3980.00,0.0141
3979.00,0.0141
3978.00,0.0141
3977.00,0.0141
3976.00,0.0141
3975.00,0.0141
3974.00,0.0141
3973.00,0.0141
3972.00,0.0141
3971.00,0.0141
3970.00,0.0141
3969.00,0.0141
3968.00,0.0141
3967.00,0.0141
3966.00,0.0141
3965.00,0.0141
3964.00,0.0140
3963.00,0.0140
3962.00,0.0140
3961.00,0.0141
3960.00,0.0141
3959.00,0.0141
3958.00,0.0141
3957.00,0.0141
3956.00,0.0141
3955.00,0.0140
3954.00,0.0140
3953.00,0.0140
3952.00,0.0140
3951.00,0.0140
3950.00,0.0140
3949.00,0.0141
3948.00,0.0141
3947.00,0.0141
3946.00,0.0141
3945.00,0.0141
3944.00,0.0141
3943.00,0.0141
3942.00,0.0141
3941.00,0.0141
3940.00,0.0141
3939.00,0.0141
3938.00,0.0141
3937.00,0.0141
3936.00,0.0141
3935.00,0.0141
3934.00,0.0141
3933.00,0.0141
3932.00,0.0141
3931.00,0.0141
3930.00,0.0141
3929.00,0.0141
3928.00,0.0141
3927.00,0.0141
3926.00,0.0141
3925.00,0.0141
3924.00,0.0141
3923.00,0.0141
3922.00,0.0141
3921.00,0.0141
3920.00,0.0141
3919.00,0.0141
3918.00,0.0141
3917.00,0.0141
3916.00,0.0141
3915.00,0.0141
3914.00,0.0141
3913.00,0.0141
3912.00,0.0141
3911.00,0.0141
3910.00,0.0141
3909.00,0.0141
3908.00,0.0141
3907.00,0.0141
3906.00,0.0141
3905.00,0.0141
3904.00,0.0141
3903.00,0.0141
3902.00,0.0141
3901.00,0.0140
3900.00,0.0140
3899.00,0.0140
3898.00,0.0140
3897.00,0.0140
3896.00,0.0140
3895.00,0.0140
3894.00,0.0140
3893.00,0.0140
3892.00,0.0140
3891.00,0.0140
3890.00,0.0140
3889.00,0.0140
3888.00,0.0140
3887.00,0.0140
3886.00,0.0140
3885.00,0.0140
3884.00,0.0140
3883.00,0.0140
3882.00,0.0140
3881.00,0.0140
3880.00,0.0140
3879.00,0.0140
3878.00,0.0140
3877.00,0.0140
3876.00,0.0140
3875.00,0.0140
3874.00,0.0140
3873.00,0.0140
3872.00,0.0140
3871.00,0.0140
3870.00,0.0140
3869.00,0.0140
3868.00,0.0140
3867.00,0.0140
3866.00,0.0140
3865.00,0.0140
3864.00,0.0140
3863.00,0.0140
3862.00,0.0140
3861.00,0.0140
3860.00,0.0140
3859.00,0.0140
3858.00,0.0140
3857.00,0.0140
3856.00,0.0140
3855.00,0.0141
3854.00,0.0141
3853.00,0.0141
3852.00,0.0141
3851.00,0.0141
3850.00,0.0141
3849.00,0.0140
3848.00,0.0140
3847.00,0.0140
3846.00,0.0139
3845.00,0.0139
3844.00,0.0140
3843.00,0.0140
3842.00,0.0140
3841.00,0.0140
3840.00,0.0141
3839.00,0.0141
3838.00,0.0141
3837.00,0.0141
3836.00,0.0140
3835.00,0.0140
3834.00,0.0140
3833.00,0.0140
3832.00,0.0140
3831.00,0.0140
3830.00,0.0140
3829.00,0.0140
3828.00,0.0140
3827.00,0.0140
3826.00,0.0140
3825.00,0.0140
3824.00,0.0140
3823.00,0.0140
3822.00,0.0140
3821.00,0.0140
3820.00,0.0140
3819.00,0.0140
3818.00,0.0140
3817.00,0.0140
3816.00,0.0140
3815.00,0.0140
3814.00,0.0140
3813.00,0.0140
3812.00,0.0140
3811.00,0.0139
3810.00,0.0139
3809.00,0.0139
3808.00,0.0139
3807.00,0.0139
3806.00,0.0139
3805.00,0.0139
3804.00,0.0140
3803.00,0.0140
3802.00,0.0140
3801.00,0.0140
3800.00,0.0140
3799.00,0.0140
3798.00,0.0140
3797.00,0.0140
3796.00,0.0139
3795.00,0.0139
3794.00,0.0139
3793.00,0.0139
3792.00,0.0139
3791.00,0.0139
3790.00,0.0139
3789.00,0.0139
3788.00,0.0139
3787.00,0.0139
3786.00,0.0139
3785.00,0.0139
3784.00,0.0139
3783.00,0.0139
3782.00,0.0139
3781.00,0.0139
3780.00,0.0139
3779.00,0.0139
3778.00,0.0139
3777.00,0.0139
3776.00,0.0139
3775.00,0.0139
3774.00,0.0139
3773.00,0.0139
3772.00,0.0139
3771.00,0.0139
3770.00,0.0139
3769.00,0.0139
3768.00,0.0140
3767.00,0.0140
3766.00,0.0139
3765.00,0.0139
3764.00,0.0139
3763.00,0.0139
3762.00,0.0139
3761.00,0.0139
3760.00,0.0139
3759.00,0.0139
3758.00,0.0139
3757.00,0.0139
3756.00,0.0139
3755.00,0.0139
3754.00,0.0139
3753.00,0.0139
3752.00,0.0140
3751.00,0.0140
3750.00,0.0140
3749.00,0.0141
3748.00,0.0141
3747.00,0.0141
3746.00,0.0141
3745.00,0.0140
3744.00,0.0139
3743.00,0.0139
3742.00,0.0139
3741.00,0.0139
3740.00,0.0138
3739.00,0.0138
3738.00,0.0138
3737.00,0.0138
3736.00,0.0138
3735.00,0.0138
3734.00,0.0138
3733.00,0.0138
3732.00,0.0138
3731.00,0.0137
3730.00,0.0137
3729.00,0.0137
3728.00,0.0137
3727.00,0.0137
3726.00,0.0137
3725.00,0.0137
3724.00,0.0137
3723.00,0.0137
3722.00,0.0137
3721.00,0.0137
