Filename,2026_04_14_L_Proline_TS_DSC
Instrument name,DSC2A-00468 (192.168.1.100)
Operator,JLY
rundate,4/14/2026
Sample name,2026_04_14_L_Proline_TS_DSC
proceduresegments,Data Off ; Equilibrate -80.00 °C; Data On ; Ramp 5.00 °C/min to 200.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to -80.00 °C; Data Off ; Isothermal 1.0 min; Data On ; Ramp 5.00 °C/min to 200.00 °C
[File Parameters]
Run date,4/14/2026 5:18:59 PM
Trios version,5.1.1.46572
Original File Name,
Current File Name,D:\DSC2500\JYarger\2026_04_14_L_Proline_TS_DSC.tri
[Procedure]
Procedure Name,DSC_5Cmin_n80C_200C_x2
Sample Name,2026_04_14_L_Proline_TS_DSC
Sample Mass,2.97 mg
Reference Sample Mass,0 mg
Pan Mass,32.33 mg
Pan Number,38
Reference Pan Mass,32.54 mg
Reference Pan Number,19
Pan Type,Aluminum
Comments,DSC samples are in Thermal Support pan/lids (19-54) and DSC Consumables Tzero Hermetic Aluminium pans/lids 1-18).  Google Sheet: DSC_Y2_Tray_MechanoChem_Samples_April2026
Project Name,MechanoChem
Operator,JLY
Test,Custom
Unload Max Temperature,30
Unload Min Temperature,30
Load Max Temperature,30
Load Min Temperature,30
Stop on Gas Flow Error,Yes
[Signal List]
Signal #1,Time (min)
Signal #2,Temperature (°C)
Signal #3,Heat Flow (mW)
Signal #4,Delta T (µV)
Signal #5,Delta Tzero (µV)
Signal #6,Tzero Temperature (°C)
Signal #7,Cell Purge (mL/min)
Signal #8,Heater Temp (°C)
Signal #9,Power Delivered (W)
Signal #10,Reference Junction Temperature (°C)
Signal #11,Flange Temperature (°C)
Signal #12,Heat Flow Phase (rad)
Signal #13,Total Heat Capacity (J/°C)
Signal #14,Heat Capacity (J/°C)
[Configuration]
Company Name,ASU
Instrument Name,DSC2A-00468
Instrument Type,DSC2500
Serial Number,DSC2A-00468
IP,192.168.1.100
Location of Instrument,MRRC
DisplayType,Unknown
Sample Interval ,0.1 s/pt
Selected Heat Flow,T4P
Exotherm Direction,Down
Cell Serial,DRC2-00792
Lid Type,Standard
Cooler,RCS 90
Leave Cooler on at End of Sequence,On
Gas 2,Nitrogen
Gas Selected,Channel 1
Flow Rate,50 mL/min
Secondary Purge,On
Licensed Heat Flow,Heat Flow T4P
Modulation Licensed,Yes
[Versions]
Common IDD Version,1
Cortex Version,VER 2.10.2.31
Driver,5.0.0.6
GDM Version,1.0.3.3
TouchscreenVersion,1.0.0.16145
FEP Version,1.2.1.21
FEP Bootloader,2.0.0.5
AutoSampler Version,2.1.1.26
Auto Sampler Bootloader,2.0.0.5
FCM Version,1.1.0.3
FCM Bootloader,2.0.0.5
[Experiment Logs]
Experiment Log Entry # 1,Air Cool is off.
Experiment Log Entry # 3,Data On set to 0
Experiment Log Entry # 5,Equilibrate Segment -80 (C) Started
Experiment Log Entry # 7,Data On set to 1
Experiment Log Entry # 9,Ramp Segment 5 C/min to 200 Started
Experiment Log Entry # 11,Data On set to 0
Experiment Log Entry # 13,Isothermal Segment 1 min started
Experiment Log Entry # 15,Data On set to 1
Experiment Log Entry # 17,Ramp Segment 5 C/min to -80 Started
Experiment Log Entry # 19,Data On set to 0
Experiment Log Entry # 21,Isothermal Segment 1 min started
Experiment Log Entry # 23,Data On set to 1
Experiment Log Entry # 25,Ramp Segment 5 C/min to 200 Started
[Method Log]
Method Log Entry # 1,Data Off
Method Log Entry # 2,Equilibrate -80 °C
Method Log Entry # 3,Data On
Method Log Entry # 4,(Ramp 191230) Ramp 5 °C/minute to 200 °C
Method Log Entry # 5,Data Off
Method Log Entry # 6,Isothermal 1 minutes
Method Log Entry # 7,Data On
Method Log Entry # 8,(Ramp 191234) Ramp 5 °C/minute to -80 °C
Method Log Entry # 9,Data Off
Method Log Entry # 10,Isothermal 1 minutes
Method Log Entry # 11,Data On
Method Log Entry # 12,(Ramp 191238) Ramp 5 °C/minute to 200 °C
Cell Serial,DRC2-00792
[T1 Calibration]
Slope,-0.008529666
Offset,9.636258
Initial Temperature,98.23
GUID,f8bfdadc-4977-4fdf-ba6d-0ba9134940c3
[TZero Calibration]
Date Applied,11/29/2022 4:06:13 PM
Description,From -89.059 °C to 396.009 °C at 20.000°C/min
Gas Type,Nitrogen
Pan Type,None
Source Files 1,C:\Users\yargerlab\Desktop\DSC Data\General\TZero_calibration_11_29_22_2nd(2).tri
Source Files 2,C:\Users\yargerlab\Desktop\DSC Data\General\TZero_calibration_11_29_22_2nd(3).tri
Delta T Offset,13.05235
Delta T Slope,-0.007271007
Delta T0 Offset,-13.69128
Delta T0 Slope,0.06063341
[Temperature Calibration]
Date Applied,11/29/2022 7:12:28 PM
Description,From 106.590 °C to 186.590 °C at 10.000°C/min
Gas Type,Nitrogen
Pan Type,Tzero Aluminum Hermetic
Source Files 1,C:\Users\yargerlab\Desktop\DSC Data\General\Indium(6).tri
Measured 1,157.391
Known 1,156.598
[Cell Constant Calibration]
Date Applied,11/29/2022 7:12:29 PM
Description,From 106.590 °C to 186.590 °C at 10.000°C/min
Gas Type,Nitrogen
Pan Type,Tzero Aluminum Hermetic
Source Files 1,C:\Users\yargerlab\Desktop\DSC Data\General\Indium(6).tri
T4P KCell,1.006051
Onset Slope,63.26126 mW/°C
[Direct Cp Calibration]
Date Applied,11/30/2022 11:04:51 AM
Description,From -79.983 °C to 298.409 °C at 10.000°C/min
Gas Type,Nitrogen
Pan Type,Tzero Aluminum Hermetic
Source Files 1,C:\Users\yargerlab\Desktop\DSC Data\General\Sapphire_Heat_Capacity_11_30_22.tri
[Rev Cp Calibration]
Date Applied,11/30/2022 1:58:51 PM
Description,From -79.996 °C to 292.812 °C at 3.000°C/min
Gas Type,Nitrogen
Pan Type,Tzero Aluminum Hermetic
Source Files 1,C:\Users\yargerlab\Desktop\DSC Data\General\Sapphire_MDSC_Calibration_11_30_22.tri
[step]
Ramp 5.00 °C/min to 200.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
0.00,-79.83,-0.067
0.00,-79.83,-0.067
0.00,-79.83,-0.067
0.01,-79.83,-0.067
0.01,-79.83,-0.067
0.01,-79.83,-0.067
0.01,-79.83,-0.067
0.01,-79.83,-0.066
0.01,-79.83,-0.066
0.01,-79.83,-0.066
0.02,-79.83,-0.066
0.02,-79.83,-0.066
0.02,-79.83,-0.066
0.02,-79.83,-0.066
0.02,-79.83,-0.066
0.03,-79.83,-0.065
0.03,-79.83,-0.065
0.03,-79.83,-0.065
0.03,-79.83,-0.065
0.03,-79.83,-0.065
0.03,-79.83,-0.065
0.03,-79.83,-0.065
0.04,-79.83,-0.065
0.04,-79.83,-0.065
0.04,-79.83,-0.064
0.04,-79.83,-0.064
0.04,-79.83,-0.064
0.05,-79.83,-0.064
0.05,-79.83,-0.064
0.05,-79.83,-0.064
0.05,-79.82,-0.064
0.05,-79.82,-0.064
0.05,-79.82,-0.063
0.05,-79.82,-0.063
0.06,-79.82,-0.063
0.06,-79.81,-0.063
0.06,-79.81,-0.063
0.06,-79.81,-0.063
0.06,-79.81,-0.063
0.07,-79.80,-0.063
0.07,-79.80,-0.063
0.07,-79.80,-0.063
0.07,-79.80,-0.063
0.07,-79.79,-0.063
0.07,-79.79,-0.063
0.08,-79.78,-0.063
0.08,-79.78,-0.063
0.08,-79.78,-0.063
0.08,-79.77,-0.063
0.08,-79.77,-0.063
0.08,-79.76,-0.063
0.08,-79.76,-0.063
0.09,-79.75,-0.063
0.09,-79.75,-0.063
0.09,-79.75,-0.063
0.09,-79.74,-0.063
0.09,-79.74,-0.063
0.09,-79.73,-0.063
0.10,-79.73,-0.063
0.10,-79.72,-0.063
0.10,-79.71,-0.062
0.10,-79.71,-0.062
0.10,-79.70,-0.062
0.11,-79.70,-0.062
0.11,-79.69,-0.061
0.11,-79.69,-0.060
0.11,-79.68,-0.059
0.11,-79.67,-0.058
0.11,-79.67,-0.057
0.12,-79.66,-0.055
0.12,-79.66,-0.053
0.12,-79.65,-0.051
0.12,-79.64,-0.049
0.12,-79.64,-0.047
0.12,-79.63,-0.045
0.13,-79.62,-0.043
0.13,-79.62,-0.040
0.13,-79.61,-0.038
0.13,-79.60,-0.035
0.13,-79.60,-0.033
0.13,-79.59,-0.031
0.14,-79.58,-0.029
0.14,-79.58,-0.027
0.14,-79.57,-0.026
0.14,-79.56,-0.024
0.14,-79.56,-0.022
0.14,-79.55,-0.020
0.14,-79.54,-0.019
0.15,-79.54,-0.017
0.15,-79.53,-0.015
0.15,-79.52,-0.013
0.15,-79.52,-0.012
0.15,-79.51,-0.010
0.16,-79.50,-0.009
0.16,-79.50,-0.007
0.16,-79.49,-0.007
0.16,-79.48,-0.005
0.16,-79.48,-0.004
0.16,-79.47,-0.003
0.16,-79.46,-0.002
0.17,-79.46,-0.001
0.17,-79.45,0.001
0.17,-79.44,0.002
0.17,-79.44,0.004
0.17,-79.43,0.005
0.18,-79.42,0.007
0.18,-79.42,0.008
0.18,-79.41,0.009
0.18,-79.40,0.010
0.18,-79.40,0.011
0.18,-79.39,0.011
0.19,-79.38,0.011
0.19,-79.37,0.012
0.19,-79.37,0.012
0.19,-79.36,0.013
0.19,-79.35,0.014
0.19,-79.35,0.015
0.19,-79.34,0.017
0.20,-79.33,0.017
0.20,-79.33,0.018
0.20,-79.32,0.019
0.20,-79.31,0.019
0.20,-79.30,0.020
0.21,-79.30,0.020
0.21,-79.29,0.020
0.21,-79.28,0.021
0.21,-79.28,0.021
0.21,-79.27,0.022
0.21,-79.26,0.022
0.21,-79.25,0.023
0.22,-79.24,0.023
0.22,-79.24,0.024
0.22,-79.23,0.024
0.22,-79.22,0.025
0.22,-79.22,0.026
0.23,-79.21,0.026
0.23,-79.20,0.027
0.23,-79.19,0.027
0.23,-79.18,0.028
0.23,-79.18,0.029
0.23,-79.17,0.029
0.24,-79.16,0.030
0.24,-79.15,0.031
0.24,-79.15,0.031
0.24,-79.14,0.032
0.24,-79.13,0.032
0.24,-79.12,0.033
0.24,-79.12,0.033
0.25,-79.11,0.034
0.25,-79.10,0.034
0.25,-79.09,0.035
0.25,-79.08,0.036
0.25,-79.08,0.037
0.26,-79.07,0.037
0.26,-79.06,0.037
0.26,-79.05,0.038
0.26,-79.05,0.038
0.26,-79.04,0.038
0.26,-79.03,0.038
0.26,-79.02,0.039
0.27,-79.01,0.039
0.27,-79.01,0.040
0.27,-79.00,0.041
0.27,-78.99,0.041
0.27,-78.98,0.042
0.28,-78.97,0.042
0.28,-78.97,0.043
0.28,-78.96,0.043
0.28,-78.95,0.044
0.28,-78.94,0.044
0.28,-78.94,0.044
0.29,-78.93,0.045
0.29,-78.92,0.045
0.29,-78.91,0.046
0.29,-78.90,0.046
0.29,-78.90,0.047
0.29,-78.89,0.047
0.30,-78.88,0.048
0.30,-78.87,0.048
0.30,-78.86,0.048
0.30,-78.86,0.048
0.30,-78.85,0.049
0.30,-78.84,0.049
0.30,-78.83,0.049
0.31,-78.82,0.049
0.31,-78.82,0.049
0.31,-78.81,0.050
0.31,-78.80,0.050
0.31,-78.79,0.050
0.31,-78.79,0.051
0.32,-78.78,0.051
0.32,-78.77,0.052
0.32,-78.76,0.052
0.32,-78.75,0.053
0.32,-78.75,0.053
0.33,-78.74,0.053
0.33,-78.73,0.053
0.33,-78.72,0.053
0.33,-78.71,0.053
0.33,-78.70,0.053
0.33,-78.70,0.053
0.34,-78.69,0.054
0.34,-78.68,0.054
0.34,-78.67,0.054
0.34,-78.66,0.055
0.34,-78.66,0.055
0.34,-78.65,0.055
0.35,-78.64,0.055
0.35,-78.63,0.056
0.35,-78.63,0.056
0.35,-78.62,0.056
0.35,-78.61,0.056
0.35,-78.60,0.056
0.35,-78.59,0.056
0.36,-78.59,0.056
0.36,-78.58,0.056
0.36,-78.57,0.056
0.36,-78.56,0.056
0.36,-78.55,0.057
0.36,-78.55,0.057
0.37,-78.54,0.057
0.37,-78.53,0.057
0.37,-78.52,0.057
0.37,-78.51,0.057
0.37,-78.51,0.057
0.38,-78.50,0.057
0.38,-78.49,0.058
0.38,-78.48,0.058
0.38,-78.47,0.058
0.38,-78.46,0.058
0.38,-78.46,0.058
0.39,-78.45,0.058
0.39,-78.44,0.058
0.39,-78.43,0.059
0.39,-78.42,0.059
0.39,-78.41,0.059
0.39,-78.41,0.059
0.40,-78.40,0.059
0.40,-78.39,0.059
0.40,-78.38,0.059
0.40,-78.37,0.059
0.40,-78.37,0.059
0.40,-78.36,0.059
0.40,-78.35,0.059
0.41,-78.34,0.059
0.41,-78.33,0.060
0.41,-78.33,0.060
0.41,-78.32,0.060
0.41,-78.31,0.060
0.41,-78.30,0.060
0.42,-78.29,0.060
0.42,-78.28,0.060
0.42,-78.28,0.060
0.42,-78.27,0.060
0.42,-78.26,0.060
0.43,-78.25,0.060
0.43,-78.24,0.060
0.43,-78.24,0.060
0.43,-78.23,0.061
0.43,-78.22,0.061
0.43,-78.21,0.061
0.44,-78.20,0.061
0.44,-78.20,0.061
0.44,-78.19,0.061
0.44,-78.18,0.061
0.44,-78.17,0.061
0.44,-78.16,0.061
0.45,-78.16,0.061
0.45,-78.15,0.061
0.45,-78.14,0.062
0.45,-78.13,0.062
0.45,-78.12,0.062
0.45,-78.11,0.062
0.45,-78.11,0.062
0.46,-78.10,0.062
0.46,-78.09,0.062
0.46,-78.08,0.062
0.46,-78.07,0.062
0.46,-78.06,0.062
0.46,-78.06,0.062
0.47,-78.05,0.062
0.47,-78.04,0.063
0.47,-78.03,0.063
0.47,-78.02,0.063
0.47,-78.02,0.063
0.48,-78.01,0.063
0.48,-78.00,0.063
0.48,-77.99,0.063
0.48,-77.98,0.063
0.48,-77.98,0.063
0.48,-77.97,0.063
