Created as New Dataset,Sample 778 By YargerLab Date Monday, July 07 2025
cm-1,A
4000.00,0.0064
3999.00,0.0064
3998.00,0.0064
3997.00,0.0064
3996.00,0.0064
3995.00,0.0064
3994.00,0.0064
3993.00,0.0064
3992.00,0.0064
3991.00,0.0064
3990.00,0.0064
3989.00,0.0064
3988.00,0.0064
3987.00,0.0064
3986.00,0.0064
3985.00,0.0064
3984.00,0.0064
3983.00,0.0064
3982.00,0.0064
3981.00,0.0064
3980.00,0.0065
3979.00,0.0065
3978.00,0.0064
3977.00,0.0064
3976.00,0.0064
3975.00,0.0064
3974.00,0.0065
3973.00,0.0065
3972.00,0.0065
3971.00,0.0065
3970.00,0.0065
3969.00,0.0065
3968.00,0.0065
3967.00,0.0065
3966.00,0.0065
3965.00,0.0066
3964.00,0.0066
3963.00,0.0066
3962.00,0.0066
3961.00,0.0067
3960.00,0.0067
3959.00,0.0066
3958.00,0.0066
3957.00,0.0066
3956.00,0.0066
3955.00,0.0066
3954.00,0.0066
3953.00,0.0066
3952.00,0.0066
3951.00,0.0066
3950.00,0.0066
3949.00,0.0066
3948.00,0.0066
3947.00,0.0066
3946.00,0.0066
3945.00,0.0066
3944.00,0.0066
3943.00,0.0066
3942.00,0.0066
3941.00,0.0066
3940.00,0.0066
3939.00,0.0066
3938.00,0.0066
3937.00,0.0066
3936.00,0.0066
3935.00,0.0067
3934.00,0.0067
3933.00,0.0067
3932.00,0.0067
3931.00,0.0067
3930.00,0.0067
3929.00,0.0067
3928.00,0.0067
3927.00,0.0067
3926.00,0.0067
3925.00,0.0067
3924.00,0.0067
3923.00,0.0067
3922.00,0.0068
3921.00,0.0068
3920.00,0.0068
3919.00,0.0068
3918.00,0.0068
3917.00,0.0068
3916.00,0.0068
3915.00,0.0067
3914.00,0.0067
3913.00,0.0066
3912.00,0.0066
3911.00,0.0065
3910.00,0.0065
3909.00,0.0065
3908.00,0.0066
3907.00,0.0067
3906.00,0.0068
3905.00,0.0068
3904.00,0.0068
3903.00,0.0069
3902.00,0.0068
3901.00,0.0068
3900.00,0.0068
3899.00,0.0067
3898.00,0.0066
3897.00,0.0065
3896.00,0.0064
3895.00,0.0064
3894.00,0.0064
3893.00,0.0064
3892.00,0.0065
3891.00,0.0065
3890.00,0.0065
3889.00,0.0066
3888.00,0.0066
3887.00,0.0066
3886.00,0.0066
3885.00,0.0066
3884.00,0.0066
3883.00,0.0066
3882.00,0.0066
3881.00,0.0066
3880.00,0.0065
3879.00,0.0065
3878.00,0.0065
3877.00,0.0065
3876.00,0.0065
3875.00,0.0065
3874.00,0.0065
3873.00,0.0065
3872.00,0.0066
3871.00,0.0066
3870.00,0.0067
3869.00,0.0067
3868.00,0.0067
3867.00,0.0067
3866.00,0.0067
3865.00,0.0067
3864.00,0.0066
3863.00,0.0065
3862.00,0.0065
3861.00,0.0064
3860.00,0.0064
3859.00,0.0065
3858.00,0.0065
3857.00,0.0066
3856.00,0.0068
3855.00,0.0069
3854.00,0.0070
3853.00,0.0070
3852.00,0.0070
3851.00,0.0069
3850.00,0.0068
3849.00,0.0067
3848.00,0.0065
3847.00,0.0064
