Created as New Dataset,Sample 987 By YargerLab Date Wednesday, July 30 2025
cm-1,A
4000.00,0.0022
3999.00,0.0022
3998.00,0.0021
3997.00,0.0021
3996.00,0.0021
3995.00,0.0021
3994.00,0.0021
3993.00,0.0021
3992.00,0.0021
3991.00,0.0022
3990.00,0.0022
3989.00,0.0022
3988.00,0.0022
3987.00,0.0021
3986.00,0.0021
3985.00,0.0021
3984.00,0.0022
3983.00,0.0022
3982.00,0.0022
3981.00,0.0022
3980.00,0.0022
3979.00,0.0022
3978.00,0.0022
3977.00,0.0022
3976.00,0.0021
3975.00,0.0021
3974.00,0.0021
3973.00,0.0021
3972.00,0.0021
3971.00,0.0021
3970.00,0.0021
3969.00,0.0021
3968.00,0.0021
3967.00,0.0021
3966.00,0.0021
3965.00,0.0021
3964.00,0.0021
3963.00,0.0021
3962.00,0.0021
3961.00,0.0021
3960.00,0.0022
3959.00,0.0022
3958.00,0.0022
3957.00,0.0022
3956.00,0.0021
3955.00,0.0021
3954.00,0.0021
3953.00,0.0021
3952.00,0.0020
3951.00,0.0020
3950.00,0.0020
3949.00,0.0020
3948.00,0.0020
3947.00,0.0020
3946.00,0.0020
3945.00,0.0020
3944.00,0.0020
3943.00,0.0021
3942.00,0.0021
3941.00,0.0021
3940.00,0.0021
3939.00,0.0021
3938.00,0.0021
3937.00,0.0021
3936.00,0.0021
3935.00,0.0021
3934.00,0.0021
3933.00,0.0021
3932.00,0.0021
3931.00,0.0021
3930.00,0.0021
3929.00,0.0021
3928.00,0.0021
3927.00,0.0021
3926.00,0.0021
3925.00,0.0020
3924.00,0.0020
3923.00,0.0021
3922.00,0.0020
3921.00,0.0020
3920.00,0.0020
3919.00,0.0020
3918.00,0.0020
3917.00,0.0021
3916.00,0.0021
3915.00,0.0021
3914.00,0.0020
3913.00,0.0020
3912.00,0.0020
3911.00,0.0020
3910.00,0.0021
3909.00,0.0021
3908.00,0.0021
3907.00,0.0020
3906.00,0.0020
3905.00,0.0020
3904.00,0.0020
3903.00,0.0020
3902.00,0.0020
3901.00,0.0020
3900.00,0.0020
3899.00,0.0020
3898.00,0.0020
3897.00,0.0020
3896.00,0.0020
3895.00,0.0020
3894.00,0.0020
3893.00,0.0020
3892.00,0.0020
3891.00,0.0020
3890.00,0.0020
3889.00,0.0020
3888.00,0.0020
3887.00,0.0020
3886.00,0.0020
3885.00,0.0020
3884.00,0.0020
3883.00,0.0019
3882.00,0.0019
3881.00,0.0019
3880.00,0.0019
3879.00,0.0020
3878.00,0.0020
3877.00,0.0020
3876.00,0.0020
3875.00,0.0020
3874.00,0.0020
3873.00,0.0020
3872.00,0.0019
3871.00,0.0019
3870.00,0.0019
3869.00,0.0019
3868.00,0.0019
3867.00,0.0019
3866.00,0.0019
3865.00,0.0019
3864.00,0.0019
3863.00,0.0020
3862.00,0.0020
3861.00,0.0020
3860.00,0.0020
3859.00,0.0020
3858.00,0.0020
3857.00,0.0019
3856.00,0.0019
3855.00,0.0019
3854.00,0.0019
3853.00,0.0018
3852.00,0.0018
3851.00,0.0018
3850.00,0.0019
3849.00,0.0019
3848.00,0.0020
3847.00,0.0020
3846.00,0.0020
3845.00,0.0020
3844.00,0.0020
3843.00,0.0020
3842.00,0.0019
3841.00,0.0019
3840.00,0.0019
3839.00,0.0019
3838.00,0.0019
3837.00,0.0019
3836.00,0.0019
3835.00,0.0020
3834.00,0.0020
3833.00,0.0020
3832.00,0.0020
3831.00,0.0020
3830.00,0.0020
3829.00,0.0020
3828.00,0.0020
3827.00,0.0020
3826.00,0.0020
3825.00,0.0020
3824.00,0.0020
3823.00,0.0019
3822.00,0.0020
3821.00,0.0020
3820.00,0.0020
3819.00,0.0020
3818.00,0.0019
3817.00,0.0019
3816.00,0.0019
3815.00,0.0020
3814.00,0.0020
3813.00,0.0020
3812.00,0.0020
3811.00,0.0020
3810.00,0.0020
3809.00,0.0020
3808.00,0.0020
3807.00,0.0020
3806.00,0.0020
3805.00,0.0020
3804.00,0.0020
3803.00,0.0019
3802.00,0.0019
3801.00,0.0019
3800.00,0.0019
3799.00,0.0019
3798.00,0.0019
3797.00,0.0019
3796.00,0.0019
3795.00,0.0019
3794.00,0.0019
3793.00,0.0020
3792.00,0.0020
3791.00,0.0020
3790.00,0.0021
3789.00,0.0021
3788.00,0.0021
3787.00,0.0020
3786.00,0.0020
3785.00,0.0021
